Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRJ47,OUT045,1760.9458857142854
FDP13,OUT010,179.10020000000003
DRK39,OUT010,229.70100000000002
FDF28,OUT010,261.6594
FDB09,OUT045,1837.4177714285718
FDM51,OUT046,1674.5821142857142
DRM49,OUT018,1382.105685714286
DRF23,OUT013,3420.9755142857143
DRH01,OUT035,3214.6726285714285
FDH12,OUT027,2577.5020285714286
FDA28,OUT019,278.68485714285714
FDW37,OUT018,1461.811457142857
FDF02,OUT046,1625.5982571428572
DRL37,OUT046,733.7116
NCF43,OUT046,2305.7605142857146
FDH08,OUT010,417.3614857142858
FDR34,OUT019,447.7029428571428
NCK19,OUT049,4020.7662000000005
NCD55,OUT018,933.9271714285715
FDT27,OUT049,3023.7782571428575
FDQ57,OUT045,2262.4835142857146
FDA47,OUT035,2692.875657142857
DRG15,OUT027,1980.7549999999999
FDE05,OUT018,2153.2923142857144
FDN46,OUT046,1635.2047999999998
FDX27,OUT027,1995.973285714286
FDT51,OUT045,1929.4884
FDU33,OUT013,1478.2662285714287
FDJ16,OUT027,1809.4541714285713
FDD20,OUT019,483.18057142857145
FDT36,OUT049,1411.6862285714283
DRF15,OUT027,3723.3438285714287
FDN52,OUT010,266.7955714285714
FDC22,OUT027,4723.470542857142
FDX15,OUT045,3094.7335142857146
FDT13,OUT013,3155.2262
FDU04,OUT017,1694.2707714285714
FDU31,OUT019,383.69102857142855
FDW59,OUT027,4167.908
NCO29,OUT046,1787.673
FDL15,OUT035,2893.091228571429
FDI41,OUT049,2412.3836285714283
FDQ48,OUT049,1577.8508857142856
DRI39,OUT013,1323.6104
FDI08,OUT013,4120.921542857143
FDC21,OUT049,1764.5602285714285
FDF58,OUT035,1304.3022
FDS08,OUT010,276.0216571428572
FDE47,OUT045,2236.327085714286
NCP18,OUT019,361.3391714285714
NCR41,OUT013,1487.967885714286
FDA27,OUT013,3925.7470285714285
FDA43,OUT035,2381.186142857143
FDA49,OUT045,1519.7360571428574
NCE55,OUT018,2754.129257142857
DRM49,OUT027,3763.862514285714
FDF22,OUT027,6042.039885714286
FDQ15,OUT018,2447.956371428572
NCS54,OUT017,3396.340914285714
NCY05,OUT013,1128.6261142857143
FDR45,OUT046,3145.2392000000004
FDK57,OUT049,2184.4898000000003
FDF41,OUT010,542.8172285714286
FDV21,OUT046,1932.2467142857142
FDD51,OUT046,810.0883714285716
FDF33,OUT046,1297.929542857143
FDA38,OUT046,3086.2683428571427
FDR56,OUT045,3656.954057142858
NCN41,OUT017,1862.6230571428569
FDC60,OUT027,2937.604714285714
FDB47,OUT045,3743.3178285714284
DRH01,OUT013,2893.0912285714285
FDW08,OUT046,1465.140457142857
FDF38,OUT027,2313.750114285714
FDY32,OUT017,2710.852257142857
FDG34,OUT049,1512.6024857142856
FDG47,OUT019,621.0962857142857
NCF18,OUT035,3175.675771428571
FDL39,OUT019,350.8766
NCH55,OUT035,1896.8642
DRJ35,OUT049,876.1927999999999
FDS44,OUT035,3222.8524571428575
DRE01,OUT018,2293.2054285714285
FDY39,OUT013,2676.8964571428573
FDY32,OUT018,1759.8045142857143
FDR33,OUT027,2624.298257142857
NCP50,OUT049,2182.0168285714285
FDZ47,OUT018,1762.8481714285715
FDU57,OUT049,2516.5337714285715
FDY44,OUT013,3110.237142857143
DRH59,OUT018,1483.1170571428572
FDB03,OUT027,6035.95257142857
FDY46,OUT045,3051.741857142857
FDM39,OUT045,2901.936857142857
FDY36,OUT035,1259.1229142857142
NCM55,OUT035,2276.6555428571432
FDJ50,OUT010,217.1459142857143
DRL60,OUT013,3487.365285714285
NCJ54,OUT049,3809.612485714286
FDX59,OUT017,900.6371714285715
FDI07,OUT013,3065.152971428571
DRF51,OUT010,175.67608571428568
FDM14,OUT017,1588.5987999999998
FDP21,OUT045,2967.755942857143
FDE40,OUT035,1979.1380571428574
FDE05,OUT035,2614.0259142857144
FDM13,OUT027,4680.574
FDC34,OUT027,4125.011457142858
NCI55,OUT018,1345.8671428571429
NCE43,OUT018,2086.8074285714288
FDW58,OUT018,1685.1398000000004
FDG60,OUT045,3945.7210285714286
FDV31,OUT017,2641.513942857143
FDR47,OUT013,3288.766657142857
FDM60,OUT019,250.3408
NCF06,OUT018,2602.9926571428578
NCN26,OUT027,1989.2201714285713
FDQ59,OUT049,2690.5929142857144
FDF09,OUT046,1816.9681999999998
NCS06,OUT017,4559.3984
FDT44,OUT046,1263.5932857142857
FDI19,OUT017,3355.6320000000005
FDT22,OUT017,1279.287142857143
NCF54,OUT027,4033.606628571429
DRG25,OUT045,2275.989742857143
FDB59,OUT017,2727.1168
FDQ37,OUT017,2837.0689142857145
FDP56,OUT035,1014.298742857143
FDW44,OUT035,2211.026685714286
FDJ26,OUT010,300.18068571428574
FDU43,OUT018,3235.788
FDW33,OUT045,1510.8904285714284
NCX53,OUT027,3494.8793142857144
FDN56,OUT010,445.22997142857145
DRF15,OUT049,1809.1688285714283
FDO33,OUT017,2070.638
FDZ39,OUT010,203.73479999999998
NCJ19,OUT017,1239.2440285714288
FDU01,OUT035,3164.6425142857142
FDT12,OUT035,2692.875657142857
NCM18,OUT018,634.1269428571429
FDP19,OUT017,2156.8115428571427
NCR42,OUT049,858.6917714285715
FDN10,OUT046,1964.5855714285715
FDG44,OUT017,1238.3880000000001
FDQ10,OUT046,2974.699285714286
DRH13,OUT049,2340.096771428571
FDT52,OUT013,3015.5984285714285
FDM56,OUT045,1646.5234
NCO43,OUT010,327.85894285714284
NCV29,OUT035,2475.634628571429
NCF06,OUT013,4008.496457142857
FDO50,OUT035,1318.284
FDT59,OUT013,2512.0634
FDX40,OUT027,1252.4649142857143
FDE50,OUT017,3240.068142857143
FDX51,OUT017,3699.089685714286
NCD30,OUT018,1143.1786
FDK15,OUT013,1688.088342857143
FDL12,OUT045,1027.9000857142858
FDK46,OUT017,4491.4868
DRH49,OUT010,275.7363142857143
FDQ57,OUT046,2673.567457142857
FDY59,OUT017,1462.7626
FDO09,OUT018,2654.259257142857
NCG30,OUT035,2362.5437428571427
FDM09,OUT017,2171.0786857142857
NCN17,OUT027,3325.0051999999996
NCS42,OUT013,1390.7610857142856
FDD02,OUT019,340.88960000000003
FDE34,OUT013,2782.948885714286
FDU38,OUT045,3881.614
FDB33,OUT046,1703.3066285714283
NCJ29,OUT017,1796.3284000000003
FDZ27,OUT035,1328.7465714285713
FDI40,OUT013,1497.4793142857143
FDG22,OUT013,1226.0231428571428
FDT51,OUT017,1523.5406285714284
FDF20,OUT018,2710.281571428571
FDV50,OUT035,1625.4080285714285
FDT02,OUT049,1340.8260857142857
DRC49,OUT017,2587.108571428572
FDF26,OUT049,2935.5122
FDV52,OUT035,2958.1494
FDX59,OUT049,2697.8215999999998
FDV25,OUT035,3153.7043714285714
FDW23,OUT027,1390.570857142857
FDE53,OUT018,1039.3138
FDA19,OUT017,2160.0454285714286
FDH22,OUT046,2310.9918
NCO41,OUT013,1545.4169142857143
FDX12,OUT017,3989.4736000000007
FDF17,OUT013,2738.054942857143
FDS11,OUT045,3609.0164571428572
FDR51,OUT035,2800.8303714285717
FDT49,OUT010,234.74205714285716
FDC56,OUT013,2231.6664857142855
FDR13,OUT027,2926.8568
FDQ60,OUT035,2366.8238857142856
FDN38,OUT049,3268.507314285714
NCL29,OUT013,1605.8144857142856
FDO13,OUT027,4701.308914285714
FDE26,OUT018,2261.0568
FDA31,OUT010,240.63914285714282
FDX14,OUT035,1225.5475714285715
FDA34,OUT045,2767.825714285714
FDF26,OUT013,2096.3188571428573
FDE38,OUT045,2136.266857142857
DRI11,OUT046,1931.390685714286
FDQ60,OUT027,3107.3837142857146
FDL21,OUT027,1682.6668285714284
DRC12,OUT027,5756.411685714285
FDC47,OUT046,4040.2646285714286
FDE57,OUT045,1364.7948857142858
FDT14,OUT045,1415.5859142857146
NCZ53,OUT046,1862.4328285714287
FDE28,OUT018,3232.078542857143
FDR19,OUT035,1847.7852285714287
NCF54,OUT019,232.36419999999998
FDZ08,OUT046,1795.4723714285715
NCJ05,OUT018,1894.105885714286
FDF59,OUT046,1824.6724571428572
NCO05,OUT035,1884.499342857143
FDW24,OUT018,1232.110457142857
NCX42,OUT018,2613.3601142857146
NCA53,OUT035,1098.0944285714286
FDI45,OUT019,569.1638857142858
FDG46,OUT046,2178.0220285714286
FDM20,OUT010,474.7154
FDW11,OUT010,204.78105714285715
FDX08,OUT035,3029.294885714286
NCK17,OUT035,1179.5122571428572
FDK32,OUT018,1551.8846857142855
NCA42,OUT035,2898.7029714285713
DRI01,OUT035,2687.739485714286
NCL55,OUT049,5052.28062857143
DRE25,OUT018,1050.0617142857143
FDD14,OUT017,3181.0021714285713
FDB10,OUT046,3457.0238285714286
DRN11,OUT035,2639.8018857142856
FDP38,OUT018,1159.0626857142856
NCA30,OUT017,2648.647514285714
FDT15,OUT017,3394.7239714285715
NCP55,OUT018,1243.5241714285714
FDF12,OUT035,1566.0567142857144
FDM21,OUT018,2628.1028285714287
FDX56,OUT035,3006.6576857142863
FDF10,OUT017,2677.8476
FDT32,OUT045,3796.1062571428565
FDM51,OUT018,1688.1834571428572
NCR50,OUT018,1882.4068285714286
FDI19,OUT049,2192.9549714285713
FDX21,OUT017,1972.0995999999998
FDR31,OUT035,2188.0090285714286
FDY02,OUT013,4015.6300285714287
NCA29,OUT045,3087.7901714285717
NCX17,OUT046,3801.908228571429
FDM12,OUT045,2661.487942857143
FDI53,OUT027,4116.165828571428
NCU30,OUT049,2595.668857142857
FDC56,OUT027,3513.2363714285716
FDK27,OUT018,1449.4465999999998
NCK18,OUT017,3449.7000285714284
FDB52,OUT019,487.65094285714287
DRG25,OUT027,5616.974142857142
FDZ13,OUT049,1273.294942857143
FDB57,OUT019,336.7045714285714
FDR40,OUT046,1573.0951714285713
NCO14,OUT019,204.11525714285716
NCN19,OUT045,2606.036314285714
FDQ28,OUT019,294.37871428571435
FDO13,OUT018,1925.874057142857
FDK48,OUT013,1028.1854285714287
FDU07,OUT018,2578.4531714285717
FDW20,OUT046,1765.3211428571428
FDV12,OUT010,294.1884857142857
FDH24,OUT013,2288.735057142857
FDV59,OUT049,2697.8215999999998
FDK57,OUT045,1596.1128285714287
FDL16,OUT027,2069.3064
NCQ17,OUT046,2044.5766857142855
FDJ15,OUT018,3077.5178285714283
FDX24,OUT049,1131.2893142857142
FDT47,OUT046,1944.3262285714284
FDT10,OUT049,1590.5010857142859
FDZ37,OUT018,1213.9436285714287
FDW43,OUT027,5956.912600000001
DRN36,OUT017,1382.2008
FDJ14,OUT045,1508.417457142857
FDA32,OUT013,4389.714514285714
FDJ38,OUT019,506.29334285714293
FDQ57,OUT017,2665.7680857142855
NCQ41,OUT019,575.0609714285714
FDG56,OUT049,1595.6372571428572
DRC13,OUT027,3763.862514285714
FDV55,OUT035,3082.3686571428575
FDQ49,OUT045,3194.793742857143
FDE29,OUT010,212.2950857142857
FDR03,OUT013,3227.7984
FDD45,OUT049,1618.5598000000002
FDN38,OUT010,288.0060571428572
FDT56,OUT046,986.5253714285716
FDT48,OUT045,3130.2111428571434
FDU03,OUT049,2467.169457142857
FDC56,OUT010,177.6734857142857
NCO43,OUT027,2353.9834571428573
FDQ27,OUT017,2291.1129142857144
FDR03,OUT046,1871.0882285714288
DRH23,OUT010,196.69634285714284
FDG22,OUT045,644.3992857142857
NCJ42,OUT013,1658.1273428571428
FDR24,OUT046,2249.0724000000005
FDW60,OUT035,2396.4044285714285
FDJ08,OUT013,3427.4432857142856
DRL59,OUT018,1340.8260857142857
FDG60,OUT010,178.81485714285716
FDW27,OUT017,2333.0583142857145
FDX14,OUT018,1405.6940285714286
FDC20,OUT013,861.9256571428572
NCS29,OUT018,2930.5662571428575
FDJ56,OUT046,1727.655885714286
FDB20,OUT019,315.39897142857143
FDL28,OUT027,5611.647742857143
FDW01,OUT018,2047.049657142857
FDL03,OUT046,1952.0304857142858
FDX22,OUT049,3978.9159142857143
FDJ21,OUT035,2535.271285714286
FDR31,OUT045,1776.2592857142859
FDG21,OUT035,2463.174657142857
FDS22,OUT027,1682.6668285714284
FDK08,OUT035,1474.6518857142855
FDE17,OUT018,1880.2192
NCN30,OUT017,2157.2871142857143
FDT50,OUT046,1462.9528285714289
NCX42,OUT049,2847.1510285714285
FDJ12,OUT035,2692.8756571428567
NCA18,OUT027,3416.980714285714
FDP23,OUT019,414.03248571428566
FDX12,OUT013,3730.8578571428575
FDN40,OUT018,1517.2630857142856
FDV48,OUT035,1494.7209999999998
NCY54,OUT013,3259.9470285714283
FDL16,OUT010,192.03574285714285
FDR45,OUT018,1831.996257142857
FDJ52,OUT046,2197.4253428571433
DRG01,OUT017,993.6589428571427
FDP52,OUT013,4143.178285714285
FDU58,OUT017,3165.5936571428574
FDL02,OUT045,2235.0906
FDG28,OUT013,3015.5984285714285
FDA19,OUT035,1699.5020571428572
FDW46,OUT027,2099.0771714285715
NCD43,OUT049,1670.3019714285715
DRG39,OUT013,929.0763428571429
NCF55,OUT049,1061.2852
FDJ07,OUT046,1887.9234571428572
FDE08,OUT046,1670.9677714285715
FDP56,OUT019,288.4816285714286
FDT45,OUT045,1128.6261142857143
FDF17,OUT018,3093.592142857143
FDX44,OUT046,1808.0274571428574
FDM28,OUT027,5507.878057142857
FDI36,OUT049,3616.245142857143
FDS07,OUT045,2281.6965999999998
FDD36,OUT045,1959.544514285714
FDW11,OUT046,2504.454257142857
FDN40,OUT049,2157.192
NCQ18,OUT049,1891.6329142857142
NCQ54,OUT017,3500.5861714285716
NCS42,OUT045,2015.2814857142857
DRH39,OUT010,175.67608571428573
FDC09,OUT027,2727.5923714285714
FDT08,OUT010,499.44511428571434
FDC08,OUT035,3042.1353142857147
FDT20,OUT017,633.7464857142858
FDS35,OUT035,2108.208142857143
FDX58,OUT018,1988.6494857142857
FDW58,OUT046,2017.1837714285716
DRD27,OUT046,1361.9414571428572
FDH32,OUT019,222.85277142857143
FDS26,OUT035,4349.766514285714
FDQ31,OUT046,2555.3404
FDP11,OUT018,2990.868714285714
FDD58,OUT017,1542.6586000000002
FDM33,OUT045,3948.9549142857145
FDZ16,OUT049,3026.3463428571426
NCS29,OUT010,298.3735142857143
NCM18,OUT019,188.2311714285714
FDP11,OUT049,2697.8215999999998
NCC42,OUT017,2105.1644857142855
DRM23,OUT046,3138.105628571428
NCN55,OUT027,3048.0324
FDK46,OUT013,3273.9288285714288
FDR01,OUT046,3067.816171428572
NCA05,OUT045,1938.5242571428573
NCP43,OUT017,2753.843914285714
FDR12,OUT010,345.1697428571428
FDQ01,OUT013,2376.525542857143
FDM13,OUT046,2145.3978285714284
FDQ19,OUT017,4200.722428571429
FDK56,OUT019,336.7045714285714
NCX06,OUT010,368.94831428571433
FDO56,OUT027,3399.194342857143
FDU45,OUT045,2176.2148571428575
FDI16,OUT019,169.49365714285713
FDL32,OUT046,1590.310857142857
FDA07,OUT046,2747.9468285714283
FDA14,OUT045,2463.174657142857
FDV46,OUT027,3543.3876000000005
NCO07,OUT035,2449.9537714285716
NCP41,OUT046,2153.5776571428573
FDY60,OUT018,1440.2205142857144
FDN38,OUT017,3319.773914285714
FDO15,OUT046,1597.1590857142855
FDT60,OUT013,2562.7593142857145
FDA55,OUT035,3052.978342857143
FDE02,OUT010,234.74205714285713
DRJ39,OUT049,2950.3500285714285
FDV34,OUT035,1631.3051142857144
FDS20,OUT027,4062.140914285714
FDF02,OUT027,3226.2765714285715
FDW40,OUT017,2491.3284857142858
NCB43,OUT046,2077.9618
FDR58,OUT017,1429.2823714285714
DRJ59,OUT035,1860.6256571428569
NCD30,OUT017,2052.5662857142856
FDE14,OUT017,1590.9766571428572
FDC28,OUT018,1281.0943142857143
FDU16,OUT018,1446.0224857142857
NCD19,OUT035,1183.507057142857
FDU21,OUT046,1108.4618857142857
FDV59,OUT027,4167.908
FDU03,OUT045,3231.317628571429
FDC33,OUT010,480.8027142857142
NCR42,OUT035,1415.2054571428575
DRH59,OUT035,2569.797771428571
NCM31,OUT035,1816.8730857142857
FDS50,OUT035,3432.8648
FDP39,OUT046,1558.447571428571
FDQ55,OUT013,2576.4557714285716
FDV36,OUT019,234.1713714285714
FDI05,OUT027,2522.525971428571
FDS45,OUT027,2771.440057142857
FDA39,OUT045,1275.7679142857144
FDC37,OUT010,163.69168571428574
FDJ60,OUT027,4451.063228571428
DRQ35,OUT046,2172.790742857143
NCJ06,OUT046,1409.0230285714285
NCY42,OUT018,2613.360114285714
DRM37,OUT049,2807.0128
FDR14,OUT045,963.6028285714286
FDE51,OUT049,1421.3878857142856
FDT33,OUT017,3107.478828571429
FDR08,OUT013,1879.0778285714289
FDE36,OUT010,190.79925714285716
FDL22,OUT019,272.978
FDR44,OUT013,1980.0892000000001
FDI56,OUT019,222.85277142857143
FDE47,OUT010,256.1427714285714
FDV27,OUT010,412.1302
FDV10,OUT049,904.9173142857143
FDC40,OUT045,1409.4986000000001
NCX41,OUT013,2886.813685714286
NCQ38,OUT027,2472.5909714285713
FDV12,OUT027,3008.369742857143
FDE52,OUT017,1728.1314571428572
FDG20,OUT027,5728.352971428571
FDV16,OUT027,1942.4239428571432
FDI32,OUT017,2114.7710285714284
FDJ32,OUT049,1131.4795428571429
FDN39,OUT018,2708.6646285714282
FDY34,OUT017,3158.840542857143
FDC14,OUT035,1630.9246571428573
FDA55,OUT017,4502.995628571429
FDZ50,OUT010,526.3624571428571
DRG13,OUT049,2678.5134000000003
FDP01,OUT013,1934.8148
NCG54,OUT017,3072.9523428571424
FDM13,OUT045,2405.8207428571427
NCO18,OUT027,4565.0101428571425
NCW41,OUT013,2001.0143428571428
FDM52,OUT027,2816.9046857142857
NCF55,OUT035,1415.2054571428575
FDT09,OUT046,1992.7394000000002
NCM19,OUT035,2075.393714285714
FDW12,OUT018,1675.1528
FDP15,OUT019,290.38391428571424
FDK36,OUT045,1113.7882857142856
FDZ25,OUT035,3164.6425142857142
NCW06,OUT049,2899.749228571429
FDW60,OUT046,3198.5983142857144
DRC49,OUT013,3014.0766
NCT17,OUT035,3050.5053714285714
NCN06,OUT018,2664.912057142857
FDC45,OUT013,1911.226457142857
DRJ47,OUT019,236.83457142857142
NCF06,OUT045,4658.792828571429
FDE21,OUT010,247.96294285714288
DRG27,OUT013,1434.3234285714286
FDW40,OUT049,2485.3362857142856
NCO53,OUT046,2662.343971428571
FDE23,OUT049,2310.9918000000002
FDQ16,OUT046,1472.8447142857144
FDS26,OUT045,4099.806171428571
FDZ13,OUT010,181.8585142857143
FDS14,OUT049,2026.1245142857144
FDC10,OUT045,1760.3752
FDY16,OUT049,2717.4151428571427
FDJ20,OUT035,2578.8336285714286
FDV43,OUT035,1227.2596285714285
FDZ32,OUT027,2742.239971428571
FDR23,OUT046,2716.083542857143
FDN24,OUT035,1001.8387714285712
FDE34,OUT027,4395.801828571429
FDU31,OUT013,2841.253942857143
FDW33,OUT018,1749.6272857142856
FDU26,OUT046,1979.8989714285713
FDE20,OUT027,4506.895314285714
NCW05,OUT035,1474.6518857142858
FDB22,OUT018,2034.2092285714286
FDO56,OUT046,2460.7968
FDA19,OUT027,3661.995114285714
DRI39,OUT045,1294.7907714285716
FDH52,OUT018,1820.6776571428568
FDZ50,OUT035,3206.5879142857148
NCN42,OUT035,2553.7234571428567
FDB53,OUT013,1849.877742857143
DRG11,OUT017,2376.2402
DRK11,OUT027,3324.2442857142855
FDQ60,OUT017,2639.8018857142856
FDT36,OUT017,787.1658285714286
DRG25,OUT018,2839.6369999999997
DRJ23,OUT046,3189.4673428571427
FDG05,OUT035,2738.245171428571
NCK06,OUT018,2431.4064857142853
FDU52,OUT017,1934.0538857142858
FDW07,OUT018,1131.2893142857142
NCM17,OUT045,968.2634285714286
FDA22,OUT045,3536.8247142857144
NCA41,OUT018,2939.3167714285714
FDF38,OUT035,1553.5016285714285
FDH52,OUT046,1389.8099428571427
FDY58,OUT019,438.0964
FDZ16,OUT045,2797.6915999999997
NCM18,OUT017,769.7599142857142
FDA22,OUT018,1955.1692571428573
NCJ43,OUT035,2898.7029714285713
FDI34,OUT027,4778.4466
FDG56,OUT046,1795.4723714285715
FDS34,OUT046,1880.6947714285718
DRC01,OUT035,1689.4199428571428
FDQ04,OUT035,1452.9658285714283
FDK04,OUT035,1452.9658285714286
FDT51,OUT049,2243.365542857143
FDV26,OUT017,3973.399285714286
FDS04,OUT049,2499.127857142857
FDW43,OUT018,3019.9736857142857
FDQ28,OUT010,260.80337142857144
NCK06,OUT017,1737.8331142857144
FDS23,OUT018,2522.6210857142855
FDZ36,OUT019,474.33494285714283
FDE56,OUT018,1201.483657142857
FDW10,OUT027,4079.451714285714
NCN14,OUT045,2466.5036571428573
NCQ18,OUT045,1866.4276285714284
FDW08,OUT017,1217.2726285714286
FDU43,OUT035,3052.978342857143
FDR33,OUT010,358.20040000000006
FDM24,OUT010,175.96142857142857
NCZ05,OUT046,1484.163314285714
NCV41,OUT035,2095.2726000000002
FDV11,OUT018,1343.7746285714286
NCY05,OUT035,1146.4124857142858
FDV44,OUT018,2267.6196857142854
FDW32,OUT049,1981.135457142857
NCU18,OUT027,3873.148828571428
NCC43,OUT035,3894.5495428571426
FDW19,OUT013,2642.5602
FDN31,OUT035,3169.4933428571426
FDI48,OUT045,519.324
FDS24,OUT017,1471.7984571428572
FDF46,OUT049,2306.2360857142858
DRG23,OUT017,3063.4409142857144
FDG14,OUT018,2689.0710857142853
NCY30,OUT049,2464.0306857142855
FDO28,OUT018,1357.1857428571432
DRD24,OUT035,2667.1948
FDI33,OUT049,1870.612657142857
FDN32,OUT046,1832.7571714285714
FDR16,OUT045,3398.8138857142853
FDF26,OUT046,2669.6677714285715
NCN29,OUT018,607.1144857142857
FDE20,OUT045,2065.1213714285714
FDA46,OUT046,3589.803371428571
FDU28,OUT045,3162.454885714286
FDQ48,OUT045,1280.5236285714286
FDV36,OUT013,2175.929514285714
FDR14,OUT018,1351.7642285714285
FDP23,OUT017,3294.093057142857
FDP56,OUT013,882.0898857142856
FDK48,OUT010,266.4151142857143
FDR48,OUT046,2910.5922571428573
NCY29,OUT049,912.6215714285714
FDM22,OUT018,594.2740571428573
DRJ01,OUT013,2945.5943142857145
FDZ43,OUT045,4151.072771428571
FDV03,OUT035,2893.091228571429
FDX11,OUT027,5106.0202
NCA41,OUT027,3739.5132571428576
FDE38,OUT017,2842.205085714286
FDI27,OUT018,1232.9664857142855
FDN32,OUT013,2770.5840285714285
NCN43,OUT017,2281.316142857143
FDB47,OUT027,6231.127085714287
FDV03,OUT017,2696.6802285714284
NCN30,OUT045,3027.8681714285713
NCV54,OUT010,286.6744571428571
FDV07,OUT013,1298.5002285714286
FDP07,OUT049,2936.8438
FDK48,OUT018,1322.2788
FDM15,OUT019,595.6056571428571
FDY19,OUT027,3746.1712571428566
FDK46,OUT046,3457.0238285714286
FDY11,OUT045,1294.029857142857
FDH09,OUT046,692.4319999999999
FDO08,OUT027,4021.527114285714
FDU14,OUT013,2966.7096857142856
FDD22,OUT027,3416.6002571428567
FDM27,OUT017,2468.6912857142856
FDL02,OUT027,3285.6278857142856
NCA17,OUT035,2351.4153714285712
FDE38,OUT019,457.11925714285707
NCG07,OUT049,3679.305914285714
DRC27,OUT013,4918.740171428571
FDA27,OUT035,3800.291285714286
FDW40,OUT045,2267.619685714286
DRI11,OUT013,2059.604742857143
FDN50,OUT046,1837.6080000000002
FDR12,OUT046,2420.2781142857143
FDT34,OUT027,3465.393885714286
FDW11,OUT035,2072.1598285714285
NCO30,OUT027,5076.724999999999
FDZ34,OUT017,3680.8277428571428
FDU45,OUT017,2435.876857142857
NCD42,OUT035,1443.1690571428571
FDX25,OUT045,3030.9118285714285
NCR29,OUT046,1202.5299142857143
FDX43,OUT019,602.7392285714286
FDB04,OUT010,232.5544285714286
FDR49,OUT027,2127.4212285714284
FDS39,OUT018,2046.7643142857144
FDW58,OUT045,1974.4774571428572
FDG22,OUT019,117.08568571428573
FDG31,OUT017,1278.4311142857143
NCV53,OUT027,4368.218685714286
DRJ37,OUT035,2484.575371428571
FDV07,OUT035,1522.589485714286
FDW52,OUT018,1930.2493142857145
FDT15,OUT045,3655.5273428571427
FDD02,OUT018,1461.811457142857
FDM16,OUT035,1159.9187142857143
NCE55,OUT046,3314.7328571428566
FDB57,OUT018,3019.9736857142857
FDQ04,OUT013,1419.0100285714288
FDQ47,OUT019,241.30494285714283
FDY14,OUT019,448.1785142857143
DRK37,OUT017,2188.9601714285714
FDO25,OUT017,2787.7046
FDL57,OUT046,2457.848257142857
NCK29,OUT018,1599.632057142857
FDK46,OUT027,4829.427857142857
NCB43,OUT010,587.4258285714285
DRE01,OUT027,4923.305657142856
FDC46,OUT018,2718.746742857143
FDQ23,OUT045,1502.8057142857142
FDX38,OUT049,1580.8945428571428
FDG60,OUT018,2225.8645142857144
FDW55,OUT017,4944.991714285715
FDP39,OUT013,1183.0314857142857
FDB20,OUT018,1286.1353714285713
FDV21,OUT017,1498.4304571428572
FDZ02,OUT013,1328.1758857142856
FDP19,OUT027,3913.0968285714284
FDA38,OUT035,4569.956085714285
FDH22,OUT045,3353.254142857143
DRM11,OUT045,2833.8350285714287
FDO12,OUT027,3936.8754000000004
FDT14,OUT049,2344.757371428572
FDW34,OUT010,447.2273714285714
FDG04,OUT027,5462.603657142857
FDW59,OUT018,1858.9136
FDR33,OUT018,1937.097542857143
FDP32,OUT013,1913.4140857142859
FDL13,OUT027,4591.547028571428
FDD22,OUT013,1919.5965142857144
FDV40,OUT027,2195.9986285714285
NCD55,OUT046,1763.8944285714285
FDQ20,OUT010,174.24937142857146
FDD28,OUT045,915.3798857142857
FDC39,OUT045,3481.7535428571427
NCR17,OUT049,1835.6106
DRO35,OUT018,1594.305657142857
FDF40,OUT049,3072.9523428571424
FDR31,OUT018,1435.2745714285713
NCQ41,OUT017,2633.5243428571434
FDP38,OUT046,1816.7779714285716
NCU54,OUT027,6085.887571428572
FDG22,OUT018,874.3856285714285
DRK59,OUT013,3427.3481714285713
FDC37,OUT046,1722.709942857143
NCO42,OUT013,3129.355114285714
NCT42,OUT017,2261.151914285714
FDX27,OUT035,2983.925371428572
FDV40,OUT018,1111.0299714285713
FDT45,OUT027,1966.2976285714285
FDS47,OUT019,448.55897142857145
FDR45,OUT035,4288.132457142857
FDB03,OUT045,3905.0121142857142
FDO49,OUT035,2276.2750857142855
FDU60,OUT027,4451.063228571428
FDB26,OUT018,884.3726285714284
FDB46,OUT017,3055.6415428571427
FDQ37,OUT019,517.7070571428571
FDN03,OUT017,4370.977000000001
NCX30,OUT045,3338.2260857142855
FDK32,OUT019,361.8147428571429
DRM47,OUT013,3188.7064285714287
NCO02,OUT046,1832.662057142857
FDP04,OUT013,1158.111542857143
NCO43,OUT049,2917.6307142857145
FDD59,OUT013,1469.8961714285717
FDQ10,OUT017,3140.863942857143
FDW45,OUT035,3036.428457142857
NCK30,OUT049,4072.3181428571434
FDU31,OUT018,2591.6740571428572
NCQ17,OUT019,277.35325714285716
FDN01,OUT017,2405.820742857143
FDZ19,OUT049,2908.594857142857
DRG37,OUT017,2197.9009142857144
FDE32,OUT045,888.9381142857144
FDO34,OUT049,2364.446028571429
FDM04,OUT019,195.93542857142862
FDZ25,OUT049,2206.5563142857145
FDU08,OUT049,1806.8860857142859
NCW30,OUT045,4412.066371428571
NCM18,OUT013,1146.9831714285715
FDS22,OUT035,1200.0569428571428
NCH18,OUT017,4282.330485714286
FDC23,OUT013,1921.5939142857144
FDY46,OUT013,2572.936542857143
NCU06,OUT046,2441.0130285714285
FDX57,OUT045,1660.4100857142857
FDX36,OUT027,5325.163514285714
FDL16,OUT045,883.9921714285714
FDT16,OUT010,343.5528
FDN16,OUT018,2200.754342857143
FDC03,OUT046,3558.605885714286
DRF60,OUT013,5046.003085714286
